sp|P57470|RS9_BUCAI	c591f192e36e10a309b476662dde4c64	130	Pfam	PF00380	Ribosomal protein S9/S16	10	130	1.1E-45	T	24-01-2024	IPR000754	Small ribosomal subunit protein uS9	GO:0003735(InterPro)|GO:0005840(InterPro)|GO:0006412(InterPro)	Reactome:R-BTA-156827|Reactome:R-BTA-1799339|Reactome:R-BTA-5389840|Reactome:R-BTA-5419276|Reactome:R-BTA-6791226|Reactome:R-BTA-72649|Reactome:R-BTA-72689|Reactome:R-BTA-72695|Reactome:R-BTA-72702|Reactome:R-BTA-72706|Reactome:R-BTA-975956|Reactome:R-BTA-975957|Reactome:R-CEL-156827|Reactome:R-CEL-1799339|Reactome:R-CEL-5389840|Reactome:R-CEL-5419276|Reactome:R-CEL-6791226|Reactome:R-CEL-72649|Reactome:R-CEL-72689|Reactome:R-CEL-72695|Reactome:R-CEL-72702|Reactome:R-CEL-72706|Reactome:R-CEL-975956|Reactome:R-CEL-975957|Reactome:R-DDI-156827|Reactome:R-DDI-1799339|Reactome:R-DDI-6791226|Reactome:R-DDI-72689|Reactome:R-DDI-72695|Reactome:R-DDI-72702|Reactome:R-DDI-72706|Reactome:R-DDI-975956|Reactome:R-DDI-975957|Reactome:R-DME-156827|Reactome:R-DME-1799339|Reactome:R-DME-6791226|Reactome:R-DME-72649|Reactome:R-DME-72689|Reactome:R-DME-72695|Reactome:R-DME-72702|Reactome:R-DME-72706|Reactome:R-DME-975956|Reactome:R-DME-975957|Reactome:R-HSA-156827|Reactome:R-HSA-156902|Reactome:R-HSA-1799339|Reactome:R-HSA-192823|Reactome:R-HSA-2408557|Reactome:R-HSA-5368286|Reactome:R-HSA-5389840|Reactome:R-HSA-5419276|Reactome:R-HSA-6791226|Reactome:R-HSA-72649|Reactome:R-HSA-72689|Reactome:R-HSA-72695|Reactome:R-HSA-72702|Reactome:R-HSA-72706|Reactome:R-HSA-72764|Reactome:R-HSA-9010553|Reactome:R-HSA-9633012|Reactome:R-HSA-9735869|Reactome:R-HSA-9754678|Reactome:R-HSA-975956|Reactome:R-HSA-975957|Reactome:R-MMU-156827|Reactome:R-MMU-1799339|Reactome:R-MMU-5389840|Reactome:R-MMU-5419276|Reactome:R-MMU-6791226|Reactome:R-MMU-72649|Reactome:R-MMU-72689|Reactome:R-MMU-72695|Reactome:R-MMU-72702|Reactome:R-MMU-72706|Reactome:R-MMU-975956|Reactome:R-MMU-975957|Reactome:R-RNO-156827|Reactome:R-RNO-1799339|Reactome:R-RNO-6791226|Reactome:R-RNO-72649|Reactome:R-RNO-72689|Reactome:R-RNO-72695|Reactome:R-RNO-72702|Reactome:R-RNO-72706|Reactome:R-RNO-975956|Reactome:R-RNO-975957|Reactome:R-SCE-156827|Reactome:R-SCE-1799339|Reactome:R-SCE-6791226|Reactome:R-SCE-72649|Reactome:R-SCE-72689|Reactome:R-SCE-72695|Reactome:R-SCE-72702|Reactome:R-SCE-72706|Reactome:R-SCE-975956|Reactome:R-SCE-975957|Reactome:R-SPO-156827|Reactome:R-SPO-1799339|Reactome:R-SPO-6791226|Reactome:R-SPO-72689|Reactome:R-SPO-72695|Reactome:R-SPO-72702|Reactome:R-SPO-72706|Reactome:R-SPO-975956|Reactome:R-SPO-975957|Reactome:R-SSC-156827|Reactome:R-SSC-1799339|Reactome:R-SSC-72649|Reactome:R-SSC-72689|Reactome:R-SSC-72695|Reactome:R-SSC-72702|Reactome:R-SSC-72706|Reactome:R-SSC-975956|Reactome:R-SSC-975957
sp|P57236|SYGA_BUCAI	24d681cb0ad827974927e757f7c3d7f7	312	Pfam	PF02091	Glycyl-tRNA synthetase alpha subunit	8	290	0.0	T	24-01-2024	IPR002310	Glycine-tRNA ligase, alpha subunit	GO:0000166(InterPro)|GO:0004820(InterPro)|GO:0005524(InterPro)|GO:0005737(InterPro)|GO:0006426(InterPro)	-
sp|P57236|SYGA_BUCAI	24d681cb0ad827974927e757f7c3d7f7	312	NCBIfam	TIGR00388	glycine--tRNA ligase subunit alpha	7	300	0.0	T	24-01-2024	IPR002310	Glycine-tRNA ligase, alpha subunit	GO:0000166(InterPro)|GO:0004820(InterPro)|GO:0005524(InterPro)|GO:0005737(InterPro)|GO:0006426(InterPro)	-
sp|P57236|SYGA_BUCAI	24d681cb0ad827974927e757f7c3d7f7	312	Hamap	MF_00254	Glycine--tRNA ligase alpha subunit [glyQ].	6	292	58.839294	T	24-01-2024	IPR002310	Glycine-tRNA ligase, alpha subunit	GO:0000166(InterPro)|GO:0004820(InterPro)|GO:0005524(InterPro)|GO:0005737(InterPro)|GO:0006426(InterPro)	-
sp|P57236|SYGA_BUCAI	24d681cb0ad827974927e757f7c3d7f7	312	PANTHER	PTHR30075	GLYCYL-TRNA SYNTHETASE	8	303	2.9E-115	T	24-01-2024	IPR006194	Glycine-tRNA synthetase, heterodimeric	GO:0000166(InterPro)|GO:0004820(InterPro)|GO:0005524(InterPro)|GO:0005737(InterPro)|GO:0005829(PANTHER)|GO:0006426(InterPro)	-
sp|P57472|CMPDT_BUCAI	9eea48736d7184ba4458f1738378f844	385	CDD	cd13631	PBP2_Ct-PDT_like	108	287	5.02182E-89	T	24-01-2024	-	-	-	-
sp|P57472|CMPDT_BUCAI	9eea48736d7184ba4458f1738378f844	385	Pfam	PF00800	Prephenate dehydratase	107	287	3.4E-58	T	24-01-2024	IPR001086	Prephenate dehydratase	GO:0004664(InterPro)|GO:0009094(InterPro)	MetaCyc:PWY-3461|MetaCyc:PWY-3462|MetaCyc:PWY-6120|MetaCyc:PWY-6627|MetaCyc:PWY-7432|MetaCyc:PWY-7626
sp|P57472|CMPDT_BUCAI	9eea48736d7184ba4458f1738378f844	385	PIRSF	PIRSF001500	Chor_mut_pdt_Ppr	1	380	0.0	T	24-01-2024	IPR008242	Bifunctional P-protein, chorismate mutase/prephenate dehydratase	GO:0004106(InterPro)|GO:0004664(InterPro)|GO:0009094(InterPro)	MetaCyc:PWY-3461|MetaCyc:PWY-3462|MetaCyc:PWY-6120|MetaCyc:PWY-6627|MetaCyc:PWY-7432|MetaCyc:PWY-7626
sp|P57472|CMPDT_BUCAI	9eea48736d7184ba4458f1738378f844	385	PANTHER	PTHR21022	PREPHENATE DEHYDRATASE  P PROTEIN	13	378	5.7E-73	T	24-01-2024	-	-	GO:0004664(PANTHER)|GO:0005737(PANTHER)|GO:0009094(PANTHER)	-
sp|P57472|CMPDT_BUCAI	9eea48736d7184ba4458f1738378f844	385	CDD	cd04905	ACT_CM-PDT	306	376	7.09783E-21	T	24-01-2024	-	-	-	-
sp|P57472|CMPDT_BUCAI	9eea48736d7184ba4458f1738378f844	385	Pfam	PF01817	Chorismate mutase type II	11	89	1.1E-15	T	24-01-2024	IPR002701	Chorismate mutase II, prokaryotic-type	GO:0046417(InterPro)	MetaCyc:PWY-3461|MetaCyc:PWY-3462|MetaCyc:PWY-6120|MetaCyc:PWY-6163|MetaCyc:PWY-6164|MetaCyc:PWY-6406|MetaCyc:PWY-6416|MetaCyc:PWY-6627|MetaCyc:PWY-6707|MetaCyc:PWY-7303|MetaCyc:PWY-7432|MetaCyc:PWY-7626|MetaCyc:PWY-8032
sp|P57472|CMPDT_BUCAI	9eea48736d7184ba4458f1738378f844	385	NCBIfam	TIGR01797	chorismate mutase	7	89	5.4E-38	T	24-01-2024	IPR010952	Chorismate mutase, gammaproteobacteria	GO:0004106(InterPro)|GO:0005737(InterPro)|GO:0009094(InterPro)	MetaCyc:PWY-3461|MetaCyc:PWY-3462|MetaCyc:PWY-6120|MetaCyc:PWY-6627|MetaCyc:PWY-7432|MetaCyc:PWY-7626
sp|P57209|DCD_BUCAI	b2579adbecdf53565029c6befa0e063b	193	Hamap	MF_00146	dCTP deaminase, dUMP-forming [dcd].	1	190	27.979923	T	24-01-2024	IPR011962	dCTP deaminase	GO:0006229(InterPro)|GO:0008829(InterPro)	MetaCyc:PWY-7187|MetaCyc:PWY-7198
sp|P57209|DCD_BUCAI	b2579adbecdf53565029c6befa0e063b	193	NCBIfam	TIGR02274	dCTP deaminase	2	190	1.8E-67	T	24-01-2024	IPR011962	dCTP deaminase	GO:0006229(InterPro)|GO:0008829(InterPro)	MetaCyc:PWY-7187|MetaCyc:PWY-7198
sp|P57209|DCD_BUCAI	b2579adbecdf53565029c6befa0e063b	193	CDD	cd07557	trimeric_dUTPase	78	160	4.95296E-26	T	24-01-2024	IPR033704	dUTPase, trimeric	-	MetaCyc:PWY-6322|MetaCyc:PWY-6626|MetaCyc:PWY-6749|MetaCyc:PWY-6955|MetaCyc:PWY-6998|MetaCyc:PWY-7127|MetaCyc:PWY-7187|MetaCyc:PWY-7198|MetaCyc:PWY-7419|MetaCyc:PWY-7529|MetaCyc:PWY-7706|MetaCyc:PWY-7719|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7769|MetaCyc:PWY-7888|MetaCyc:PWY-7904|MetaCyc:PWY-8117|MetaCyc:PWY-8179|Reactome:R-DDI-499943|Reactome:R-HSA-499943|Reactome:R-MMU-499943|Reactome:R-RNO-499943|Reactome:R-SCE-499943|Reactome:R-SPO-499943
sp|P57209|DCD_BUCAI	b2579adbecdf53565029c6befa0e063b	193	Pfam	PF00692	dUTPase	78	184	8.9E-7	T	24-01-2024	IPR029054	dUTPase-like	-	MetaCyc:PWY-6322|MetaCyc:PWY-6626|MetaCyc:PWY-6749|MetaCyc:PWY-6955|MetaCyc:PWY-6998|MetaCyc:PWY-7127|MetaCyc:PWY-7187|MetaCyc:PWY-7198|MetaCyc:PWY-7419|MetaCyc:PWY-7529|MetaCyc:PWY-7706|MetaCyc:PWY-7719|MetaCyc:PWY-7735|MetaCyc:PWY-7737|MetaCyc:PWY-7769|MetaCyc:PWY-7888|MetaCyc:PWY-7904|MetaCyc:PWY-8117|MetaCyc:PWY-8179|Reactome:R-DDI-499943|Reactome:R-HSA-499943|Reactome:R-MMU-499943|Reactome:R-RNO-499943|Reactome:R-SCE-499943|Reactome:R-SPO-499943
sp|P57209|DCD_BUCAI	b2579adbecdf53565029c6befa0e063b	193	PANTHER	PTHR42680	DCTP DEAMINASE	2	192	5.0E-42	T	24-01-2024	-	-	GO:0008829(PANTHER)|GO:0015949(PANTHER)	-
sp|P57651|HEM3_BUCAI	31a13ed882617f4a56f1cd7025e57781	314	PANTHER	PTHR11557	PORPHOBILINOGEN DEAMINASE	3	306	8.5E-98	T	24-01-2024	IPR000860	Porphobilinogen deaminase	GO:0004418(InterPro,PANTHER)|GO:0005737(PANTHER)|GO:0006783(PANTHER)|GO:0033014(InterPro)	MetaCyc:PWY-5188|MetaCyc:PWY-5189|Reactome:R-BTA-189451|Reactome:R-HSA-189451|Reactome:R-MMU-189451|Reactome:R-RNO-189451|Reactome:R-SCE-189451|Reactome:R-SPO-189451
sp|P57651|HEM3_BUCAI	31a13ed882617f4a56f1cd7025e57781	314	Hamap	MF_00260	Porphobilinogen deaminase [hemC].	5	297	36.481297	T	24-01-2024	IPR000860	Porphobilinogen deaminase	GO:0004418(InterPro)|GO:0033014(InterPro)	MetaCyc:PWY-5188|MetaCyc:PWY-5189|Reactome:R-BTA-189451|Reactome:R-HSA-189451|Reactome:R-MMU-189451|Reactome:R-RNO-189451|Reactome:R-SCE-189451|Reactome:R-SPO-189451
sp|P57651|HEM3_BUCAI	31a13ed882617f4a56f1cd7025e57781	314	NCBIfam	TIGR00212	hydroxymethylbilane synthase	6	297	9.5E-99	T	24-01-2024	IPR000860	Porphobilinogen deaminase	GO:0004418(InterPro)|GO:0033014(InterPro)	MetaCyc:PWY-5188|MetaCyc:PWY-5189|Reactome:R-BTA-189451|Reactome:R-HSA-189451|Reactome:R-MMU-189451|Reactome:R-RNO-189451|Reactome:R-SCE-189451|Reactome:R-SPO-189451
sp|P57651|HEM3_BUCAI	31a13ed882617f4a56f1cd7025e57781	314	Pfam	PF01379	Porphobilinogen deaminase, dipyromethane cofactor binding domain	6	212	6.5E-73	T	24-01-2024	IPR022417	Porphobilinogen deaminase, N-terminal	GO:0004418(InterPro)|GO:0033014(InterPro)	MetaCyc:PWY-5188|MetaCyc:PWY-5189|Reactome:R-BTA-189451|Reactome:R-HSA-189451|Reactome:R-MMU-189451|Reactome:R-RNO-189451|Reactome:R-SCE-189451|Reactome:R-SPO-189451
sp|P57651|HEM3_BUCAI	31a13ed882617f4a56f1cd7025e57781	314	PIRSF	PIRSF001438	PBGD	1	311	2.5E-108	T	24-01-2024	IPR000860	Porphobilinogen deaminase	GO:0004418(InterPro)|GO:0033014(InterPro)	MetaCyc:PWY-5188|MetaCyc:PWY-5189|Reactome:R-BTA-189451|Reactome:R-HSA-189451|Reactome:R-MMU-189451|Reactome:R-RNO-189451|Reactome:R-SCE-189451|Reactome:R-SPO-189451
sp|P57651|HEM3_BUCAI	31a13ed882617f4a56f1cd7025e57781	314	Pfam	PF03900	Porphobilinogen deaminase, C-terminal domain	226	296	4.4E-15	T	24-01-2024	IPR022418	Porphobilinogen deaminase, C-terminal	GO:0004418(InterPro)|GO:0033014(InterPro)	MetaCyc:PWY-5188|MetaCyc:PWY-5189|Reactome:R-BTA-189451|Reactome:R-HSA-189451|Reactome:R-MMU-189451|Reactome:R-RNO-189451|Reactome:R-SCE-189451|Reactome:R-SPO-189451
sp|P57651|HEM3_BUCAI	31a13ed882617f4a56f1cd7025e57781	314	CDD	cd13646	PBP2_EcHMBS_like	5	278	0.0	T	24-01-2024	-	-	-	-
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	NCBIfam	TIGR00456	arginine--tRNA ligase	4	574	0.0	T	24-01-2024	IPR001278	Arginine-tRNA ligase	GO:0004814(InterPro)|GO:0005524(InterPro)|GO:0006420(InterPro)	Reactome:R-HSA-2408522|Reactome:R-HSA-379716|Reactome:R-HSA-379726
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	Pfam	PF00750	tRNA synthetases class I (R)	97	444	0.0	T	24-01-2024	IPR035684	Arginyl-tRNA synthetase, catalytic core domain	-	Reactome:R-HSA-2408522|Reactome:R-HSA-379716|Reactome:R-HSA-379726
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	CDD	cd07956	Anticodon_Ia_Arg	421	574	3.9102E-54	T	24-01-2024	-	-	-	-
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	CDD	cd00671	ArgRS_core	113	383	1.57022E-67	T	24-01-2024	IPR035684	Arginyl-tRNA synthetase, catalytic core domain	-	Reactome:R-HSA-2408522|Reactome:R-HSA-379716|Reactome:R-HSA-379726
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	Hamap	MF_00123	Arginine--tRNA ligase [argS].	1	574	27.306507	T	24-01-2024	IPR001278	Arginine-tRNA ligase	GO:0004814(InterPro)|GO:0005524(InterPro)|GO:0006420(InterPro)	Reactome:R-HSA-2408522|Reactome:R-HSA-379716|Reactome:R-HSA-379726
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	Pfam	PF05746	DALR anticodon binding domain	458	574	9.1E-31	T	24-01-2024	IPR008909	DALR anticodon binding	GO:0004814(InterPro)|GO:0005524(InterPro)|GO:0006420(InterPro)	Reactome:R-HSA-2408522|Reactome:R-HSA-379716|Reactome:R-HSA-379726
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	PANTHER	PTHR11956	ARGINYL-TRNA SYNTHETASE	8	574	0.0	T	24-01-2024	IPR001278	Arginine-tRNA ligase	GO:0004814(InterPro,PANTHER)|GO:0005524(InterPro)|GO:0006420(InterPro,PANTHER)	Reactome:R-HSA-2408522|Reactome:R-HSA-379716|Reactome:R-HSA-379726
sp|Q44683|SYR_BUCAI	5c1f19e640e7e5303e11f5f85e50d2b1	574	Pfam	PF03485	Arginyl tRNA synthetase N terminal domain	6	85	4.3E-11	T	24-01-2024	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0000166(InterPro)|GO:0004814(InterPro)|GO:0005524(InterPro)|GO:0005737(InterPro)|GO:0006420(InterPro)	Reactome:R-HSA-2408522|Reactome:R-HSA-379716
sp|P57655|ILVC_BUCAI	6a7caf49c4074e65aff7cbc72c4b8e61	490	Pfam	PF07991	Acetohydroxy acid isomeroreductase, NADPH-binding domain	33	203	1.0E-46	T	24-01-2024	IPR013116	Ketol-acid reductoisomerase, N-terminal	-	MetaCyc:PWY-5101|MetaCyc:PWY-5103|MetaCyc:PWY-5104|MetaCyc:PWY-6386|MetaCyc:PWY-6387|MetaCyc:PWY-7111|MetaCyc:PWY-8090|MetaCyc:PWY-8091|MetaCyc:PWY-8092
sp|P57655|ILVC_BUCAI	6a7caf49c4074e65aff7cbc72c4b8e61	490	Pfam	PF01450	Acetohydroxy acid isomeroreductase, catalytic domain	361	481	7.7E-11	T	24-01-2024	IPR000506	Ketol-acid reductoisomerase, C-terminal	GO:0004455(InterPro)|GO:0009082(InterPro)	MetaCyc:PWY-5101|MetaCyc:PWY-5103|MetaCyc:PWY-5104|MetaCyc:PWY-7111
sp|P57655|ILVC_BUCAI	6a7caf49c4074e65aff7cbc72c4b8e61	490	Pfam	PF01450	Acetohydroxy acid isomeroreductase, catalytic domain	209	340	4.7E-19	T	24-01-2024	IPR000506	Ketol-acid reductoisomerase, C-terminal	GO:0004455(InterPro)|GO:0009082(InterPro)	MetaCyc:PWY-5101|MetaCyc:PWY-5103|MetaCyc:PWY-5104|MetaCyc:PWY-7111
sp|P57655|ILVC_BUCAI	6a7caf49c4074e65aff7cbc72c4b8e61	490	NCBIfam	TIGR00465	ketol-acid reductoisomerase	34	365	2.8E-107	T	24-01-2024	IPR013023	Ketol-acid reductoisomerase	GO:0009082(InterPro)|GO:0016491(InterPro)	MetaCyc:PWY-5101|MetaCyc:PWY-5103|MetaCyc:PWY-5104|MetaCyc:PWY-7111
sp|P57655|ILVC_BUCAI	6a7caf49c4074e65aff7cbc72c4b8e61	490	PANTHER	PTHR21371	KETOL-ACID REDUCTOISOMERASE, MITOCHONDRIAL	356	488	3.0E-99	T	24-01-2024	IPR013023	Ketol-acid reductoisomerase	GO:0004455(PANTHER)|GO:0005829(PANTHER)|GO:0009082(InterPro)|GO:0009097(PANTHER)|GO:0009099(PANTHER)|GO:0016491(InterPro)	MetaCyc:PWY-5101|MetaCyc:PWY-5103|MetaCyc:PWY-5104|MetaCyc:PWY-7111
sp|P57655|ILVC_BUCAI	6a7caf49c4074e65aff7cbc72c4b8e61	490	Hamap	MF_00435	Ketol-acid reductoisomerase (NADP(+)) [ilvC].	21	484	37.15744	T	24-01-2024	IPR013023	Ketol-acid reductoisomerase	GO:0009082(InterPro)|GO:0016491(InterPro)	MetaCyc:PWY-5101|MetaCyc:PWY-5103|MetaCyc:PWY-5104|MetaCyc:PWY-7111
sp|P57303|DLDH_BUCAI	949bd1fbee5a93340f6160db06d597bd	473	Pfam	PF02852	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	347	453	4.4E-32	T	24-01-2024	IPR004099	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain	-	MetaCyc:PWY-4081|MetaCyc:PWY-4181|MetaCyc:PWY-5046|MetaCyc:PWY-5084|MetaCyc:PWY-5336|MetaCyc:PWY-5534|MetaCyc:PWY-6050|MetaCyc:PWY-6932|MetaCyc:PWY-7462|MetaCyc:PWY-7534|MetaCyc:PWY-7731|MetaCyc:PWY-7776|MetaCyc:PWY-7976|MetaCyc:PWY-7999|Reactome:R-BTA-3299685|Reactome:R-BTA-499943|Reactome:R-BTA-5263617|Reactome:R-BTA-5628897|Reactome:R-CEL-204174|Reactome:R-CEL-3299685|Reactome:R-CEL-389661|Reactome:R-CEL-499943|Reactome:R-CEL-5263617|Reactome:R-CEL-5362517|Reactome:R-CEL-5628897|Reactome:R-CEL-6783984|Reactome:R-CEL-70268|Reactome:R-CEL-70895|Reactome:R-CEL-71064|Reactome:R-CEL-71403|Reactome:R-DDI-3299685|Reactome:R-DDI-389661|Reactome:R-DDI-499943|Reactome:R-DDI-5628897|Reactome:R-DDI-6783984|Reactome:R-DDI-70268|Reactome:R-DDI-70895|Reactome:R-DDI-71064|Reactome:R-DDI-71403|Reactome:R-DME-3299685|Reactome:R-DME-499943|Reactome:R-DME-5263617|Reactome:R-DME-5628897|Reactome:R-HSA-1222541|Reactome:R-HSA-1989781|Reactome:R-HSA-204174|Reactome:R-HSA-2408550|Reactome:R-HSA-3299685|Reactome:R-HSA-389661|Reactome:R-HSA-499943|Reactome:R-HSA-5263617|Reactome:R-HSA-5336415|Reactome:R-HSA-5362517|Reactome:R-HSA-5628897|Reactome:R-HSA-6783984|Reactome:R-HSA-70268|Reactome:R-HSA-70895|Reactome:R-HSA-71064|Reactome:R-HSA-71403|Reactome:R-HSA-9636383|Reactome:R-HSA-9818027|Reactome:R-MMU-204174|Reactome:R-MMU-3299685|Reactome:R-MMU-389661|Reactome:R-MMU-499943|Reactome:R-MMU-5263617|Reactome:R-MMU-5362517|Reactome:R-MMU-5628897|Reactome:R-MMU-6783984|Reactome:R-MMU-70268|Reactome:R-MMU-70895|Reactome:R-MMU-71064|Reactome:R-MMU-71403|Reactome:R-MTU-870331|Reactome:R-PFA-3299685|Reactome:R-PFA-499943|Reactome:R-PFA-5263617|Reactome:R-PFA-5628897|Reactome:R-RNO-204174|Reactome:R-RNO-3299685|Reactome:R-RNO-389661|Reactome:R-RNO-499943|Reactome:R-RNO-5263617|Reactome:R-RNO-5362517|Reactome:R-RNO-5628897|Reactome:R-RNO-6783984|Reactome:R-RNO-70268|Reactome:R-RNO-70895|Reactome:R-RNO-71064|Reactome:R-RNO-71403|Reactome:R-SCE-3299685|Reactome:R-SCE-389661|Reactome:R-SCE-499943|Reactome:R-SCE-5628897|Reactome:R-SCE-6783984|Reactome:R-SCE-70268|Reactome:R-SCE-71064|Reactome:R-SCE-71403|Reactome:R-SPO-204174|Reactome:R-SPO-3299685|Reactome:R-SPO-389661|Reactome:R-SPO-499943|Reactome:R-SPO-5362517|Reactome:R-SPO-5628897|Reactome:R-SPO-6783984|Reactome:R-SPO-70268|Reactome:R-SPO-71064|Reactome:R-SPO-71403
